J,g0,g1,Re(p),Im(p),Re(a),Im(a),Count
10,0,2.5,-0.44712308411668567,0.1386290979330916,-0.025762022605890125,0.013122305897098195,5
10,0,2.5,-0.44712308411668567,-0.1386290979330916,-0.025762022605890156,-0.013122305897098195,5
10,0,2.5,-0.7462841755704507,0.0,0.0044684608745386165,-3.1408215058320924e-19,5
20,0,2.5,0.872829302391719,0.0,0.1745274266989417,-1.181349072204168e-17,5
20,0,2.5,0.5971539811891313,0.3683097834243353,0.14096674421562058,-0.03478774409955874,5
20,0,2.5,0.5971539811891313,-0.3683097834243353,0.14096674421562053,0.03478774409955869,5
20,0,2.5,-0.08623910085404235,0.0,-0.06024189856702954,5.821988294678679e-17,5
0,0.5,0,0.9756750437866659,0.0,0.49926143394094313,-1.3366992679801283e-18,5
0,0.5,0,-1.049863064309913,0.0,7.409553103308875e-05,3.0077825858187985e-18,5
0,0.5,0,0.590703291829711,0.7202114678468272,0.00017219655474656325,-0.00033385591305189416,5
0,0.5,0,0.590703291829711,-0.7202114678468272,0.00017219655474654677,0.0003338559130518684,5
1,0.5,0,0.9756114214559723,0.0,0.49811501751159754,-2.2962397297080173e-18,5
1,0.5,0,-0.9176863365684136,0.0,0.0006793902513997944,1.3913263019922453e-17,5
1,0.5,0,0.37032468242796324,0.8289212273554903,0.00016217016365999083,0.00014154911056675793,5
1,0.5,0,0.37032468242796324,-0.8289212273554903,0.00016217016365989044,-0.00014154911056670307,5
2,0.5,0,0.9754955854896755,0.0,0.4926864143719201,3.3379795748548337e-19,5
2,0.5,0,-0.22856305193024917,0.9724074540595248,2.7787456784069374e-05,-0.000259037558184759,5
2,0.5,0,-0.22856305193024917,-0.9724074540595248,2.7787456784048124e-05,0.00025903755818477113,5
2,0.5,0,-0.9590661274135975,0.0,-0.00040220381026732314,-1.0233739777383973e-18,5
5,0.5,0,0.9756902949950185,0.0,0.4537841296086138,-6.682736078020013e-19,5
5,0.5,0,0.8194264538806552,0.0,0.0013074995898298795,4.119769470995013e-18,5
5,0.5,0,-0.7489272704685647,0.6679640390557479,-0.00016485566452971358,0.00015273820296547898,5
5,0.5,0,-0.7489272704685647,-0.6679640390557479,-0.00016485566452970838,-0.0001527382029654703,5
10,0.5,0,0.9757885434457639,0.0,0.3547550220018114,8.241289954171233e-18,5
10,0.5,0,-0.10387075038317431,0.34567900340247315,0.01788072142529471,-0.03565973645535614,5
10,0.5,0,-0.10387075038317431,-0.34567900340247315,0.017880721425294253,0.035659736455356986,5
