kx,ky,kz,g0,g1,p0,p1,Real,Imaginary
1,0,1,2500000.0,2500000.0,0.1,0.1,0.0494541,-0.0037803
1,0,2,0,0,0,0,0.1223641,0.0002089
1,0,2,0,0,0,0,0.1363801,-0.000173
1,0,2,0,0,0,0.1,0.1309746,7.88e-05
1,0,2,0,0,0,0.1,0.1275991,-7.94e-05
1,0,2,0,0,0.1,0,0.1150778,0.0002721
1,0,2,0,0,0.1,0,0.1442201,5.01e-05
1,0,2,0,0,0.1,0.1,0.1229028,0.0001496
1,0,2,0,0,0.1,0.1,0.1346333,0.0001176
1,0,2,0,2500000.0,0,0,0.139261,-0.0002332
1,0,2,0,2500000.0,0,0,0.1112434,0.0004122
1,0,2,0,2500000.0,0,0.1,0.1494186,-0.0002226
1,0,2,0,2500000.0,0,0.1,0.1046078,0.000434
1,0,2,0,2500000.0,0.1,0,0.129964,-0.0001377
1,0,2,0,2500000.0,0.1,0,0.1178885,0.0005722
1,0,2,0,2500000.0,0.1,0.1,0.1390513,-0.0001376
1,0,2,0,2500000.0,0.1,0.1,0.1106296,0.000571
1,0,2,2500000.0,0,0,0,0.0969656,-0.0003429
1,0,2,2500000.0,0,0,0,0.1507999,0.0005517
1,0,2,2500000.0,0,0,0.1,0.1044448,-0.0003555
1,0,2,2500000.0,0,0,0.1,0.1402392,0.0005609
1,0,2,2500000.0,0,0.1,0,0.0917817,-0.0002429
1,0,2,2500000.0,0,0.1,0,0.1601783,0.0007819
1,0,2,2500000.0,0,0.1,0.1,0.0987178,-0.0002617
1,0,2,2500000.0,0,0.1,0.1,0.1485782,0.0007595
1,0,2,2500000.0,2500000.0,0,0,0.1140475,-0.0005631
1,0,2,2500000.0,2500000.0,0,0,0.125357,0.001007
1,0,2,2500000.0,2500000.0,0,0.1,0.1229818,-0.0004917
1,0,2,2500000.0,2500000.0,0,0.1,0.1169812,0.0009567
1,0,2,2500000.0,2500000.0,0.1,0,0.1068856,-0.0004533
1,0,2,2500000.0,2500000.0,0.1,0,0.1334478,0.0011795
1,0,2,2500000.0,2500000.0,0.1,0.1,0.114931,-0.0003986
1,0,2,2500000.0,2500000.0,0.1,0.1,0.1242012,0.001102
1,0,3,0,0,0,0,0.1204734,-0.0005412
1,0,3,0,0,0,0,0.1383636,-0.0006997
1,0,3,0,0,0,0.1,0.1284486,-0.0007925
1,0,3,0,0,0,0.1,0.1273015,-0.0005639
1,0,3,0,0,0.1,0,0.110928,-0.0004221
1,0,3,0,0,0.1,0,0.147171,-0.0003715
1,0,3,0,0,0.1,0.1,0.1184588,-0.0006443
1,0,3,0,0,0.1,0.1,0.135347,-0.0002618
1,0,3,0,2500000.0,0,0,0.1480174,-0.0006876
1,0,3,0,2500000.0,0,0,0.1077056,-0.000229
1,0,3,0,2500000.0,0,0.1,0.1602274,-0.0006475
1,0,3,0,2500000.0,0,0.1,0.0992719,-0.0001458
1,0,3,0,2500000.0,0.1,0,0.135808,-0.0005707
1,0,3,0,2500000.0,0.1,0,0.1132077,-7.6e-06
1,0,3,0,2500000.0,0.1,0.1,0.1468707,-0.0005374
1,0,3,0,2500000.0,0.1,0.1,0.1044732,6.33e-05
1,0,3,2500000.0,0,0,0,0.0922087,-0.0004292
1,0,3,2500000.0,0,0,0,0.1628621,0.0003829
1,0,3,2500000.0,0,0,0.1,0.0959335,-0.0007065
1,0,3,2500000.0,0,0,0.1,0.1492177,0.0003974
1,0,3,2500000.0,0,0.1,0,0.0848216,-0.0003452
1,0,3,2500000.0,0,0.1,0,0.17482,0.0007434
1,0,3,2500000.0,0,0.1,0.1,0.0886224,-0.0006062
1,0,3,2500000.0,0,0.1,0.1,0.1599363,0.0007147
1,0,3,2500000.0,2500000.0,0,0,0.1149279,-0.0006483
1,0,3,2500000.0,2500000.0,0,0,0.1283726,0.0005799
1,0,3,2500000.0,2500000.0,0,0.1,0.1237905,-0.0007054
1,0,3,2500000.0,2500000.0,0,0.1,0.1179121,0.0005777
1,0,3,2500000.0,2500000.0,0.1,0,0.1056326,-0.0005578
1,0,3,2500000.0,2500000.0,0.1,0,0.1376512,0.0009141
1,0,3,2500000.0,2500000.0,0.1,0.1,0.1138391,-0.0006091
1,0,3,2500000.0,2500000.0,0.1,0.1,0.1263195,0.0008714
1,0,4,0,0,0,0,0.1118108,-0.0002981
1,0,4,0,0,0,0,0.1318338,-0.0012989
1,0,4,0,0,0,0.1,0.1185619,-0.0008973
1,0,4,0,0,0,0.1,0.1206033,-0.0011346
1,0,4,0,0,0.1,0,0.1022975,-0.000197
1,0,4,0,0,0.1,0,0.141428,-0.0009108
1,0,4,0,0,0.1,0.1,0.1087177,-0.0007435
1,0,4,0,0,0.1,0.1,0.1293538,-0.0007674
1,0,4,0,2500000.0,0,0,0.1444661,-0.0006667
1,0,4,0,2500000.0,0,0,0.1009657,-0.0006866
1,0,4,0,2500000.0,0,0.1,0.1585465,-0.0007197
1,0,4,0,2500000.0,0,0.1,0.0924104,-0.0005965
1,0,4,0,2500000.0,0.1,0,0.1318103,-0.0005608
1,0,4,0,2500000.0,0.1,0,0.105476,-0.000534
1,0,4,0,2500000.0,0.1,0.1,0.1445401,-0.000611
1,0,4,0,2500000.0,0.1,0.1,0.0966975,-0.0004409
1,0,4,2500000.0,0,0,0,0.0858238,0.0002159
1,0,4,2500000.0,0,0,0,0.1617284,0.0001211
1,0,4,2500000.0,0,0,0.1,0.0868523,-0.0002046
1,0,4,2500000.0,0,0,0.1,0.14739,0.000142
1,0,4,2500000.0,0,0.1,0,0.0783799,0.0002686
1,0,4,2500000.0,0,0.1,0,0.1758863,0.0006218
1,0,4,2500000.0,0,0.1,0.1,0.0795509,-0.0001368
1,0,4,2500000.0,0,0.1,0.1,0.1600678,0.0005873
1,0,4,2500000.0,2500000.0,0,0,0.1094232,-0.0003233
1,0,4,2500000.0,2500000.0,0,0,0.1240229,0.0001784
1,0,4,2500000.0,2500000.0,0,0.1,0.1180497,-0.0005998
1,0,4,2500000.0,2500000.0,0,0.1,0.113258,0.0001971
1,0,4,2500000.0,2500000.0,0.1,0,0.0999162,-0.0002653
1,0,4,2500000.0,2500000.0,0.1,0,0.1343491,0.0006364
1,0,4,2500000.0,2500000.0,0.1,0.1,0.1079133,-0.0005206
1,0,4,2500000.0,2500000.0,0.1,0.1,0.122606,0.0006076
1,1,0,0,0,0,0,0.0885439,0.0049945
1,1,0,0,0,0,0,0.0804208,0.0058805
1,1,0,0,0,0,0.1,0.0868482,0.0049126
1,1,0,0,0,0,0.1,0.0775832,0.0058923
1,1,0,0,0,0.1,0,0.0856682,0.0046321
1,1,0,0,0,0.1,0,0.0801107,0.0058366
1,1,0,0,0,0.1,0.1,0.0843908,0.0044612
1,1,0,0,0,0.1,0.1,0.0778052,0.0055264
1,1,0,0,2500000.0,0,0,0.101136,0.0050787
1,1,0,0,2500000.0,0,0,0.0687582,0.0054388
1,1,0,0,2500000.0,0,0.1,0.1017205,0.0049345
1,1,0,0,2500000.0,0,0.1,0.0657524,0.0056503
1,1,0,0,2500000.0,0.1,0,0.0983648,0.0043478
1,1,0,0,2500000.0,0.1,0,0.0679123,0.0054666
1,1,0,0,2500000.0,0.1,0.1,0.0990114,0.0041682
1,1,0,0,2500000.0,0.1,0.1,0.0654372,0.0054189
1,1,0,2500000.0,0,0,0,0.0755047,0.0036461
1,1,0,2500000.0,0,0,0,0.0955694,0.0057409
1,1,0,2500000.0,0,0,0.1,0.0735346,0.0035853
1,1,0,2500000.0,0,0,0.1,0.0932164,0.0048758
1,1,0,2500000.0,0,0.1,0,0.072624,0.0034586
1,1,0,2500000.0,0,0.1,0,0.097486,0.0051206
1,1,0,2500000.0,0,0.1,0.1,0.0710779,0.0033329
1,1,0,2500000.0,0,0.1,0.1,0.0951707,0.0042264
1,1,0,2500000.0,2500000.0,0,0,0.0851895,0.0039228
1,1,0,2500000.0,2500000.0,0,0,0.0804763,0.0058808
1,1,0,2500000.0,2500000.0,0,0.1,0.0851335,0.0038227
1,1,0,2500000.0,2500000.0,0,0.1,0.0782551,0.0052247
1,1,0,2500000.0,2500000.0,0.1,0,0.0827259,0.0034174
1,1,0,2500000.0,2500000.0,0.1,0,0.0815535,0.0052843
1,1,0,2500000.0,2500000.0,0.1,0.1,0.0828667,0.0032815
1,1,0,2500000.0,2500000.0,0.1,0.1,0.0795299,0.0045422
1,1,1,0,0,0,0,0.3907035,-0.0009167
1,1,1,0,0,0,0,0.3909607,-0.0010382
1,1,1,0,0,0,0.1,0.3742434,-0.0007745
1,1,1,0,0,0,0.1,0.3707951,-0.0010619
1,1,1,0,0,0.1,0,0.3705342,-0.0009415
1,1,1,0,0,0.1,0,0.374439,-0.0008683
1,1,1,0,0,0.1,0.1,0.354424,-0.000819
1,1,1,0,0,0.1,0.1,0.3546241,-0.0009109
1,1,1,0,2500000.0,0,0,0.368996,-0.0007003
1,1,1,0,2500000.0,0,0,0.3600064,-0.0009847
1,1,1,0,2500000.0,0,0.1,0.354059,-0.000573
1,1,1,0,2500000.0,0,0.1,0.3415147,-0.0009968
1,1,1,0,2500000.0,0.1,0,0.3495775,-0.0007297
1,1,1,0,2500000.0,0.1,0,0.34469,-0.0008346
1,1,1,0,2500000.0,0.1,0.1,0.3349395,-0.000619
1,1,1,0,2500000.0,0.1,0.1,0.3265078,-0.0008644
1,1,1,2500000.0,0,0,0,0.3598437,-0.0009102
1,1,1,2500000.0,0,0,0,0.3691466,-0.000787
1,1,1,2500000.0,0,0,0.1,0.3445866,-0.0007885
1,1,1,2500000.0,0,0,0.1,0.3497364,-0.0008165
1,1,1,2500000.0,0,0.1,0,0.3413366,-0.0009227
1,1,1,2500000.0,0,0.1,0,0.354158,-0.0006313
1,1,1,2500000.0,0,0.1,0.1,0.3263884,-0.0008187
1,1,1,2500000.0,0,0.1,0.1,0.3350478,-0.0006776
1,1,1,2500000.0,2500000.0,0,0,0.3404513,-0.0007191
1,1,1,2500000.0,2500000.0,0,0,0.3405154,-0.0007641
1,1,1,2500000.0,2500000.0,0,0.1,0.3265862,-0.0006089
1,1,1,2500000.0,2500000.0,0,0.1,0.3226302,-0.0007821
1,1,1,2500000.0,2500000.0,0.1,0,0.3225473,-0.0007365
1,1,1,2500000.0,2500000.0,0.1,0,0.3266016,-0.0006248
1,1,1,2500000.0,2500000.0,0.1,0.1,0.3089473,-0.0006411
1,1,1,2500000.0,2500000.0,0.1,0.1,0.3089821,-0.0006586
1,1,2,0,0,0,0,0.2508396,-0.0002616
1,1,2,0,0,0,0,0.250102,-0.0005111
1,1,2,0,0,0,0.1,0.2438789,4.04e-05
1,1,2,0,0,0,0.1,0.238939,-0.0006679
1,1,2,0,0,0.1,0,0.2395503,-0.000425
1,1,2,0,0,0.1,0,0.2432542,-0.0001836
1,1,2,0,0,0.1,0.1,0.2325609,-0.0001494
1,1,2,0,0,0.1,0.1,0.2320423,-0.0003671
1,1,2,0,2500000.0,0,0,0.2533363,4.85e-05
1,1,2,0,2500000.0,0,0,0.2208849,-0.0004573
1,1,2,0,2500000.0,0,0.1,0.2470668,0.0003
1,1,2,0,2500000.0,0,0.1,0.2115002,-0.0005981
1,1,2,0,2500000.0,0.1,0,0.2410925,-0.0001082
1,1,2,0,2500000.0,0.1,0,0.2146385,-0.0001734
1,1,2,0,2500000.0,0.1,0.1,0.2347405,0.0001206
1,1,2,0,2500000.0,0.1,0.1,0.2052122,-0.0003378
1,1,2,2500000.0,0,0,0,0.2215182,-0.0003966
1,1,2,2500000.0,0,0,0,0.2526674,-0.0001433
1,1,2,2500000.0,0,0,0.1,0.2151809,-0.0001275
1,1,2,2500000.0,0,0,0.1,0.2405134,-0.0002839
1,1,2,2500000.0,0,0.1,0,0.212015,-0.0005235
1,1,2,2500000.0,0,0.1,0,0.2465065,0.0001318
1,1,2,2500000.0,0,0.1,0.1,0.2056547,-0.0002786
1,1,2,2500000.0,0,0.1,0.1,0.2342544,-3.42e-05
1,1,2,2500000.0,2500000.0,0,0,0.2240914,-0.0001181
1,1,2,2500000.0,2500000.0,0,0,0.2235023,-0.0001418
1,1,2,2500000.0,2500000.0,0,0.1,0.2183437,0.0001075
1,1,2,2500000.0,2500000.0,0,0.1,0.213178,-0.0002702
1,1,2,2500000.0,2500000.0,0.1,0,0.2136815,-0.0002433
1,1,2,2500000.0,2500000.0,0.1,0,0.2178448,9.54e-05
1,1,2,2500000.0,2500000.0,0.1,0.1,0.2078657,-3.82e-05
1,1,2,2500000.0,2500000.0,0.1,0.1,0.2074381,-5.48e-05
1,1,3,0,0,0,0,0.1748727,9.82e-05
1,1,3,0,0,0,0,0.1715177,-0.0004334
1,1,3,0,0,0,0.1,0.1718758,0.0004708
1,1,3,0,0,0,0.1,0.1659667,-0.0007088
1,1,3,0,0,0.1,0,0.1687881,-0.0002233
1,1,3,0,0,0.1,0,0.16914,-2.67e-05
1,1,3,0,0,0.1,0.1,0.1656314,0.000134
1,1,3,0,0,0.1,0.1,0.1633279,-0.0003212
1,1,3,0,2500000.0,0,0,0.1856389,0.0005071
1,1,3,0,2500000.0,0,0,0.1479172,-0.0003876
1,1,3,0,2500000.0,0,0.1,0.18328,0.0008226
1,1,3,0,2500000.0,0,0.1,0.1436673,-0.0006366
1,1,3,0,2500000.0,0.1,0,0.1781252,0.0002142
1,1,3,0,2500000.0,0.1,0,0.1457204,-3.27e-05
1,1,3,0,2500000.0,0.1,0.1,0.1755182,0.0005128
1,1,3,0,2500000.0,0.1,0.1,0.1412509,-0.0002961
1,1,3,2500000.0,0,0,0,0.1510018,-0.0002838
1,1,3,2500000.0,0,0,0,0.183283,0.0001824
1,1,3,2500000.0,0,0,0.1,0.1482319,6.86e-05
1,1,3,2500000.0,0,0,0.1,0.1761052,-6.25e-05
1,1,3,2500000.0,0,0.1,0,0.1462453,-0.0005228
1,1,3,2500000.0,0,0.1,0,0.1813845,0.0005064
1,1,3,2500000.0,0,0.1,0.1,0.1433545,-0.0001855
1,1,3,2500000.0,0,0.1,0.1,0.1738875,0.0002393
1,1,3,2500000.0,2500000.0,0,0,0.1609384,0.0001535
1,1,3,2500000.0,2500000.0,0,0,0.1588012,0.0001845
1,1,3,2500000.0,2500000.0,0,0.1,0.1586903,0.0004497
1,1,3,2500000.0,2500000.0,0,0.1,0.1530722,-4.33e-05
1,1,3,2500000.0,2500000.0,0.1,0,0.1548966,-7.46e-05
1,1,3,2500000.0,2500000.0,0.1,0,0.1569722,0.0004569
1,1,3,2500000.0,2500000.0,0.1,0.1,0.1524531,0.0002056
1,1,3,2500000.0,2500000.0,0.1,0.1,0.1509805,0.0002123
1,1,4,0,0,0,0,0.1395951,0.000583
1,1,4,0,0,0,0,0.1333717,-5.85e-05
1,1,4,0,0,0,0.1,0.138067,0.0009215
1,1,4,0,0,0,0.1,0.1304374,-0.0004921
1,1,4,0,0,0.1,0,0.1357295,0.0001307
1,1,4,0,0,0.1,0,0.1330882,0.0003169
1,1,4,0,0,0.1,0.1,0.1340697,0.0004705
1,1,4,0,0,0.1,0.1,0.1298494,-0.0001135
1,1,4,0,2500000.0,0,0,0.1535014,0.0010012
1,1,4,0,2500000.0,0,0,0.1129899,2.2e-05
1,1,4,0,2500000.0,0,0.1,0.1527557,0.0013026
1,1,4,0,2500000.0,0,0.1,0.1109858,-0.0003898
1,1,4,0,2500000.0,0.1,0,0.1481787,0.0005912
1,1,4,0,2500000.0,0.1,0,0.1126931,0.000332
1,1,4,0,2500000.0,0.1,0.1,0.1471597,0.0008862
1,1,4,0,2500000.0,0.1,0.1,0.1104483,-6.6e-05
1,1,4,2500000.0,0,0,0,0.1188717,-2.74e-05
1,1,4,2500000.0,0,0,0,0.1494904,0.0005963
1,1,4,2500000.0,0,0,0.1,0.1173807,0.0002999
1,1,4,2500000.0,0,0,0.1,0.1447576,0.0002336
1,1,4,2500000.0,0,0.1,0,0.1159837,-0.0003647
1,1,4,2500000.0,0,0.1,0,0.1496122,0.0008864
1,1,4,2500000.0,0,0.1,0.1,0.1144197,-3.34e-05
1,1,4,2500000.0,0,0.1,0.1,0.144474,0.0005176
1,1,4,2500000.0,2500000.0,0,0,0.1314469,0.0004787
1,1,4,2500000.0,2500000.0,0,0,0.1277331,0.0006418
1,1,4,2500000.0,2500000.0,0,0.1,0.1306018,0.0007688
1,1,4,2500000.0,2500000.0,0,0.1,0.1241643,0.0002933
1,1,4,2500000.0,2500000.0,0.1,0,0.1273249,0.00016
1,1,4,2500000.0,2500000.0,0.1,0,0.1277029,0.0008639
1,1,4,2500000.0,2500000.0,0.1,0.1,0.1262832,0.0004452
1,1,4,2500000.0,2500000.0,0.1,0.1,0.1238108,0.0005182
1,2,0,0,0,0,0,0.119019,0.0094724
1,2,0,0,0,0,0,0.1269338,0.0014373
1,2,0,0,0,0,0.1,0.1279267,0.0089208
1,2,0,0,0,0,0.1,0.118912,0.0012646
1,2,0,0,0,0.1,0,0.1114835,0.0082533
1,2,0,0,0,0.1,0,0.1359097,0.0015752
1,2,0,0,0,0.1,0.1,0.1197164,0.0077208
1,2,0,0,0,0.1,0.1,0.1271068,0.0013777
1,2,0,0,2500000.0,0,0,0.1524527,0.0074206
1,2,0,0,2500000.0,0,0,0.0943257,0.0018305
1,2,0,0,2500000.0,0,0.1,0.1636188,0.0069087
1,2,0,0,2500000.0,0,0.1,0.0886729,0.0016001
1,2,0,0,2500000.0,0.1,0,0.1421252,0.0064226
1,2,0,0,2500000.0,0.1,0,0.1005379,0.0016459
1,2,0,0,2500000.0,0.1,0.1,0.1520716,0.0059768
1,2,0,0,2500000.0,0.1,0.1,0.0946423,0.0014283
1,2,0,2500000.0,0,0,0,0.08729,0.0084215
1,2,0,2500000.0,0,0,0,0.1596268,0.0026984
1,2,0,2500000.0,0,0,0.1,0.0935744,0.0081961
1,2,0,2500000.0,0,0,0.1,0.1486392,0.0024135
1,2,0,2500000.0,0,0.1,0,0.082105,0.0074342
1,2,0,2500000.0,0,0.1,0,0.1704664,0.0028913
1,2,0,2500000.0,0,0.1,0.1,0.0881353,0.0071346
1,2,0,2500000.0,0,0.1,0.1,0.1582252,0.0025584
1,2,0,2500000.0,2500000.0,0,0,0.1162976,0.0067996
1,2,0,2500000.0,2500000.0,0,0,0.1226203,0.0025487
1,2,0,2500000.0,2500000.0,0,0.1,0.1256899,0.0062744
1,2,0,2500000.0,2500000.0,0,0.1,0.1149299,0.0022906
1,2,0,2500000.0,2500000.0,0.1,0,0.1091455,0.0058595
1,2,0,2500000.0,2500000.0,0.1,0,0.1317168,0.0026689
1,2,0,2500000.0,2500000.0,0.1,0.1,0.1176425,0.0053881
1,2,0,2500000.0,2500000.0,0.1,0.1,0.1230801,0.0023701
1,2,1,0,0,0,0,0.2507506,-6.67e-05
1,2,1,0,0,0,0,0.2489411,-0.0026334
1,2,1,0,0,0,0.1,0.2437678,-8.26e-05
1,2,1,0,0,0,0.1,0.2376829,-0.0024264
1,2,1,0,0,0.1,0,0.2393939,-6.66e-05
1,2,1,0,0,0.1,0,0.2421443,-0.0023501
1,2,1,0,0,0.1,0.1,0.2323958,-8.86e-05
1,2,1,0,0,0.1,0.1,0.2308561,-0.0021672
1,2,1,0,2500000.0,0,0,0.2334955,-2.76e-05
1,2,1,0,2500000.0,0,0,0.2356359,-0.0023375
1,2,1,0,2500000.0,0,0.1,0.227626,-4.12e-05
1,2,1,0,2500000.0,0,0.1,0.2245749,-0.0021706
1,2,1,0,2500000.0,0.1,0,0.2228756,-3.34e-05
1,2,1,0,2500000.0,0.1,0,0.2291628,-0.0020717
1,2,1,0,2500000.0,0.1,0.1,0.2169384,-5.12e-05
1,2,1,0,2500000.0,0.1,0.1,0.2180777,-0.001927
1,2,1,2500000.0,0,0,0,0.2370798,-0.0002407
1,2,1,2500000.0,0,0,0,0.2320907,-0.0021357
1,2,1,2500000.0,0,0,0.1,0.2304702,-0.0002505
1,2,1,2500000.0,0,0,0.1,0.2215366,-0.0019715
1,2,1,2500000.0,0,0.1,0,0.2259406,-0.0002245
1,2,1,2500000.0,0,0.1,0,0.2263557,-0.0018754
1,2,1,2500000.0,0,0.1,0.1,0.2193178,-0.0002409
1,2,1,2500000.0,0,0.1,0.1,0.2157243,-0.0017335
1,2,1,2500000.0,2500000.0,0,0,0.2222278,-0.0002006
1,2,1,2500000.0,2500000.0,0,0,0.2211254,-0.0018738
1,2,1,2500000.0,2500000.0,0,0.1,0.2166225,-0.0002067
1,2,1,2500000.0,2500000.0,0,0.1,0.2105668,-0.0017462
1,2,1,2500000.0,2500000.0,0.1,0,0.2116191,-0.0001901
1,2,1,2500000.0,2500000.0,0.1,0,0.215614,-0.0016299
1,2,1,2500000.0,2500000.0,0.1,0.1,0.2059558,-0.0002013
1,2,1,2500000.0,2500000.0,0.1,0.1,0.2049908,-0.0015231
1,2,2,0,0,0,0,0.234605,-0.0004141
1,2,2,0,0,0,0,0.2372917,-0.0018129
1,2,2,0,0,0,0.1,0.2336276,-0.0002273
1,2,2,0,0,0,0.1,0.2239769,-0.0016778
1,2,2,0,0,0.1,0,0.221704,-0.0004521
1,2,2,0,0,0.1,0,0.2363605,-0.0014397
1,2,2,0,0,0.1,0.1,0.220282,-0.0002858
1,2,2,0,0,0.1,0.1,0.2225981,-0.0013399
1,2,2,0,2500000.0,0,0,0.2403359,-0.0001648
1,2,2,0,2500000.0,0,0,0.2072314,-0.0014001
1,2,2,0,2500000.0,0,0.1,0.2403157,-1.81e-05
1,2,2,0,2500000.0,0,0.1,0.1960936,-0.0013231
1,2,2,0,2500000.0,0.1,0,0.2261522,-0.0002146
1,2,2,0,2500000.0,0.1,0,0.2061023,-0.0010941
1,2,2,0,2500000.0,0.1,0.1,0.2255969,-8.29e-05
1,2,2,0,2500000.0,0.1,0.1,0.1945925,-0.0010441
1,2,2,2500000.0,0,0,0,0.2050832,-0.0007368
1,2,2,2500000.0,0,0,0,0.2427719,-0.0011141
1,2,2,2500000.0,0,0,0.1,0.2039369,-0.0005614
1,2,2,2500000.0,0,0,0.1,0.2282103,-0.0010436
1,2,2,2500000.0,0,0.1,0,0.1942793,-0.0007394
1,2,2,2500000.0,0,0.1,0,0.2427891,-0.0007675
1,2,2,2500000.0,0,0.1,0.1,0.1927621,-0.0005826
1,2,2,2500000.0,0,0.1,0.1,0.2276913,-0.0007322
1,2,2,2500000.0,2500000.0,0,0,0.2106398,-0.0004683
1,2,2,2500000.0,2500000.0,0,0,0.2125269,-0.0008215
1,2,2,2500000.0,2500000.0,0,0.1,0.2103252,-0.0003281
1,2,2,2500000.0,2500000.0,0,0.1,0.2001946,-0.0007965
1,2,2,2500000.0,2500000.0,0.1,0,0.198606,-0.0004891
1,2,2,2500000.0,2500000.0,0.1,0,0.2122345,-0.0005327
1,2,2,2500000.0,2500000.0,0.1,0.1,0.1978422,-0.0003624
1,2,2,2500000.0,2500000.0,0.1,0.1,0.1994521,-0.0005354
1,2,3,0,0,0,0,0.1907666,0.0005543
1,2,3,0,0,0,0,0.1951129,-0.0012369
1,2,3,0,0,0,0.1,0.1937736,0.0008179
1,2,3,0,0,0,0.1,0.1840074,-0.0011554
1,2,3,0,0,0.1,0,0.1802994,0.0003377
1,2,3,0,0,0.1,0,0.1981793,-0.0008807
1,2,3,0,0,0.1,0.1,0.1826047,0.0005796
1,2,3,0,0,0.1,0.1,0.1863688,-0.00083
1,2,3,0,2500000.0,0,0,0.2073649,0.0008694
1,2,3,0,2500000.0,0,0,0.1633978,-0.0007688
1,2,3,0,2500000.0,0,0.1,0.2115524,0.0010579
1,2,3,0,2500000.0,0,0.1,0.1548441,-0.0007622
1,2,3,0,2500000.0,0.1,0,0.1946902,0.0006552
1,2,3,0,2500000.0,0.1,0,0.1656369,-0.0005246
1,2,3,0,2500000.0,0.1,0.1,0.1980183,0.0008307
1,2,3,0,2500000.0,0.1,0.1,0.1565308,-0.0005301
1,2,3,2500000.0,0,0,0,0.1599648,-4.05e-05
1,2,3,2500000.0,0,0,0,0.2112524,-0.0003355
1,2,3,2500000.0,0,0,0.1,0.1621576,0.0002038
1,2,3,2500000.0,0,0,0.1,0.1980039,-0.0003342
1,2,3,2500000.0,0,0.1,0,0.1519326,-0.0001826
1,2,3,2500000.0,0,0.1,0,0.2154714,6.9e-06
1,2,3,2500000.0,0,0.1,0.1,0.153577,4.17e-05
1,2,3,2500000.0,0,0.1,0.1,0.2013652,-3.02e-05
1,2,3,2500000.0,2500000.0,0,0,0.1749953,0.0003365
1,2,3,2500000.0,2500000.0,0,0,0.1779931,-8.88e-05
1,2,3,2500000.0,2500000.0,0,0.1,0.1782916,0.0005188
1,2,3,2500000.0,2500000.0,0,0.1,0.1675032,-0.0001311
1,2,3,2500000.0,2500000.0,0.1,0,0.1649637,0.0001805
1,2,3,2500000.0,2500000.0,0.1,0,0.1813306,0.0001744
1,2,3,2500000.0,2500000.0,0.1,0.1,0.1675551,0.0003506
1,2,3,2500000.0,2500000.0,0.1,0.1,0.1701333,0.0001059
1,2,4,0,0,0,0,0.166558,0.001734
1,2,4,0,0,0,0,0.1715846,-0.0008495
1,2,4,0,0,0,0.1,0.1714795,0.0019824
1,2,4,0,0,0,0.1,0.1617487,-0.0008208
1,2,4,0,0,0.1,0,0.1574247,0.0013265
1,2,4,0,0,0.1,0,0.1766472,-0.0005337
1,2,4,0,0,0.1,0.1,0.161564,0.0015606
1,2,4,0,0,0.1,0.1,0.1660096,-0.0005236
1,2,4,0,2500000.0,0,0,0.1885225,0.0019462
1,2,4,0,2500000.0,0,0,0.1395743,-0.0003152
1,2,4,0,2500000.0,0,0.1,0.1949269,0.0021001
1,2,4,0,2500000.0,0,0.1,0.1323791,-0.0003869
1,2,4,0,2500000.0,0.1,0,0.1767959,0.0015752
1,2,4,0,2500000.0,0.1,0,0.1433492,-0.0001671
1,2,4,0,2500000.0,0.1,0.1,0.1821846,0.0017261
1,2,4,0,2500000.0,0.1,0.1,0.1355775,-0.0002233
1,2,4,2500000.0,0,0,0,0.1356656,0.0009234
1,2,4,2500000.0,0,0,0,0.1930982,0.0001794
1,2,4,2500000.0,0,0,0.1,0.1392954,0.0011575
1,2,4,2500000.0,0,0,0.1,0.1807211,0.0001304
1,2,4,2500000.0,0,0.1,0,0.1290407,0.0006193
1,2,4,2500000.0,0,0.1,0,0.1995472,0.0005129
1,2,4,2500000.0,0,0.1,0.1,0.1321154,0.0008373
1,2,4,2500000.0,0,0.1,0.1,0.1861512,0.0004242
1,2,4,2500000.0,2500000.0,0,0,0.1552123,0.00125
1,2,4,2500000.0,2500000.0,0,0,0.1587369,0.000385
1,2,4,2500000.0,2500000.0,0,0.1,0.1603647,0.0014076
1,2,4,2500000.0,2500000.0,0,0.1,0.1493319,0.0002948
1,2,4,2500000.0,2500000.0,0.1,0,0.1463279,0.0009545
1,2,4,2500000.0,2500000.0,0.1,0,0.1639672,0.0006227
1,2,4,2500000.0,2500000.0,0.1,0.1,0.1506662,0.001108
1,2,4,2500000.0,2500000.0,0.1,0.1,0.1537369,0.0005093
1,3,0,0,0,0,0,0.1221658,0.0060481
1,3,0,0,0,0,0,0.1344598,0.0016547
1,3,0,0,0,0,0.1,0.1307795,0.0056801
1,3,0,0,0,0,0.1,0.1238282,0.0014449
1,3,0,0,0,0.1,0,0.1124476,0.0053563
1,3,0,0,0,0.1,0,0.1442334,0.0019687
1,3,0,0,0,0.1,0.1,0.1205161,0.0049686
1,3,0,0,0,0.1,0.1,0.1327575,0.0017294
1,3,0,0,2500000.0,0,0,0.1541461,0.0047967
1,3,0,0,2500000.0,0,0,0.1010522,0.0016603
1,3,0,0,2500000.0,0,0.1,0.1683573,0.004442
1,3,0,0,2500000.0,0,0.1,0.0931547,0.0014364
1,3,0,0,2500000.0,0.1,0,0.1418542,0.0041785
1,3,0,0,2500000.0,0.1,0,0.1067253,0.0017679
